geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","47039","54","2020","9875","1.08","1.15","88.03","High"
"4","47041","54","2020","14917","1.02","0.70","76.74","Above Average"
"4","47043","54","2020","34954","0.92","-0.04","49.37","Below Average"
"4","47045","54","2020","31231","1.11","1.33","91.22","High"
"4","47047","54","2020","30914","1.03","0.73","77.92","Above Average"
"4","47049","54","2020","13782","1.00","0.55","72.47","Above Average"
"4","47051","54","2020","33964","1.07","1.04","84.97","High"
"4","47053","54","2020","41179","1.12","1.47","92.70","High"
"4","47055","54","2020","23583","1.04","0.82","80.54","Above Average"
"4","47057","54","2020","17677","1.00","0.52","71.33","Above Average"
"4","47059","54","2020","60568","1.13","1.47","92.79","High"
"4","47061","54","2020","11814","1.14","1.62","94.62","High"
"4","47063","54","2020","50797","1.06","1.01","84.57","High"
"4","47065","54","2020","253196","0.94","0.11","55.61","Above Average"
"4","47067","54","2020","5466","1.05","0.90","82.15","Above Average"
"4","47069","54","2020","23645","1.14","1.59","94.18","High"
"4","47071","54","2020","21243","1.05","0.93","82.74","Above Average"
"4","47073","54","2020","45119","1.03","0.75","78.26","Above Average"
"4","47075","54","2020","16588","1.22","2.15","98.58","Very high"
"4","47077","54","2020","22137","1.06","0.97","83.67","Above Average"
"4","47079","54","2020","27671","1.10","1.31","90.97","High"
"4","47081","54","2020","19149","1.01","0.61","74.39","Above Average"
"4","47083","54","2020","6075","0.96","0.25","61.74","Above Average"
"4","47085","54","2020","14384","1.02","0.67","76.06","Above Average"
"4","47087","54","2020","9602","1.04","0.82","80.54","Above Average"
"4","47089","54","2020","42915","1.06","0.99","84.16","Above Average"
"4","47091","54","2020","14211","0.97","0.30","63.19","Above Average"
"4","47093","54","2020","303922","0.89","-0.28","39.90","Below Average"
"4","47095","54","2020","6436","1.01","0.59","73.74","Above Average"
"4","47097","54","2020","23711","1.20","2.03","98.11","Very high"
"4","47099","54","2020","31954","1.02","0.70","76.74","Above Average"
"4","47101","54","2020","10564","1.15","1.68","95.39","High"
"4","47103","54","2020","26804","1.05","0.93","82.74","Above Average"
"4","47105","54","2020","41525","1.06","0.96","83.42","Above Average"
"4","47107","54","2020","40332","1.00","0.54","72.22","Above Average"
"4","47109","54","2020","20512","1.04","0.82","80.30","Above Average"
"4","47111","54","2020","17675","1.04","0.87","81.22","Above Average"
"4","47113","54","2020","78451","1.07","1.05","85.43","High"
"4","47115","54","2020","23157","1.06","0.97","83.67","Above Average"
"4","47117","54","2020","24076","1.03","0.75","78.26","Above Average"
"4","47119","54","2020","61575","0.97","0.28","62.67","Above Average"
"4","47121","54","2020","9938","1.08","1.14","87.69","High"
"4","47123","54","2020","34777","1.00","0.57","73.09","Above Average"
"4","47125","54","2020","116531","0.89","-0.28","39.90","Below Average"
"4","47127","54","2020","4710","0.96","0.20","59.76","Above Average"
"4","47129","54","2020","18703","1.09","1.21","89.30","High"
"4","47131","54","2020","25979","1.09","1.20","88.99","High"
"4","47133","54","2020","18004","1.07","1.05","85.12","High"
"4","47135","54","2020","6292","1.04","0.82","80.30","Above Average"
"4","47137","54","2020","4440","1.09","1.20","89.17","High"
"4","47139","54","2020","13836","1.06","0.96","83.61","Above Average"
"4","47141","54","2020","50354","0.89","-0.31","39.31","Below Average"
"4","47143","54","2020","27482","1.13","1.54","93.60","High"
"4","47145","54","2020","45725","1.08","1.13","87.47","High"
"4","47147","54","2020","47422","0.95","0.16","58.21","Above Average"
"4","47149","54","2020","186025","0.89","-0.28","40.21","Below Average"
"4","47151","54","2020","17424","1.07","1.05","85.12","High"
"4","47153","54","2020","11533","1.05","0.88","81.50","Above Average"
"4","47155","54","2020","80910","1.12","1.42","92.21","High"
"4","47157","54","2020","678736","1.00","0.52","71.61","Above Average"
"4","47159","54","2020","14281","0.99","0.43","68.02","Above Average"
"4","47161","54","2020","9414","0.92","-0.05","48.69","Below Average"
"4","47163","54","2020","130108","1.05","0.94","83.17","Above Average"
"4","47165","54","2020","113049","0.90","-0.19","43.80","Below Average"
"4","47167","54","2020","44801","1.01","0.61","74.39","Above Average"
"4","47169","54","2020","5380","0.82","-0.79","22.24","Below Average"
"4","47171","54","2020","15624","1.09","1.21","89.30","High"
"4","47173","54","2020","15184","1.04","0.85","81.01","Above Average"
"4","47175","54","2020","4586","1.03","0.79","79.43","Above Average"
"4","47177","54","2020","32954","1.10","1.26","90.23","High"
"4","47179","54","2020","93237","0.95","0.16","57.93","Above Average"
"4","47181","54","2020","14134","1.04","0.86","81.10","Above Average"
"4","47183","54","2020","26521","0.99","0.46","69.63","Above Average"
"4","47185","54","2020","22065","1.10","1.29","90.60","High"
"4","47187","54","2020","110266","0.80","-0.97","18.28","Below Average"
"4","47189","54","2020","91332","1.00","0.52","71.61","Above Average"
"4","48001","54","2020","43700","0.95","0.16","58.21","Above Average"
"4","48003","54","2020","9451","0.85","-0.60","28.21","Below Average"
"4","48005","54","2020","63832","1.01","0.62","74.54","Above Average"
"4","48007","54","2020","22143","1.14","1.62","94.62","High"
"4","48009","54","2020","5943","0.88","-0.38","36.22","Below Average"
"4","48011","54","2020","1329","0.92","-0.06","48.35","Below Average"
"4","48013","54","2020","32517","0.98","0.42","67.62","Above Average"
"4","48015","54","2020","19842","0.92","-0.05","49.06","Below Average"
"4","48017","54","2020","4025","0.83","-0.70","25.09","Below Average"
"4","48019","54","2020","15574","0.92","-0.08","47.73","Below Average"
"4","48021","54","2020","55585","0.97","0.34","64.77","Above Average"
"4","48023","54","2020","2739","0.95","0.17","58.43","Above Average"
"4","48025","54","2020","21502","0.86","-0.48","32.45","Below Average"
"4","48027","54","2020","193119","0.84","-0.67","25.92","Below Average"
"4","48029","54","2020","998277","0.76","-1.23","12.71","Low"
"4","48031","54","2020","7945","0.93","0.01","51.50","Above Average"
"4","48033","54","2020","492","0.98","0.41","67.18","Above Average"
"4","48035","54","2020","13473","0.97","0.31","63.50","Above Average"
"4","48037","54","2020","77748","1.11","1.39","91.80","High"
"4","48039","54","2020","190921","0.80","-0.94","18.81","Below Average"
"4","48041","54","2020","106316","0.67","-1.92","5.75","Low"
"4","48043","54","2020","6352","0.87","-0.43","34.40","Below Average"
"4","48045","54","2020","1121","0.91","-0.12","46.15","Below Average"
"4","48047","54","2020","4986","0.98","0.35","65.20","Above Average"
"4","48049","54","2020","28770","1.01","0.58","73.68","Above Average"
"4","48051","54","2020","12515","0.94","0.11","55.61","Above Average"
"4","48053","54","2020","33713","1.00","0.52","71.61","Above Average"
"4","48055","54","2020","27300","0.94","0.10","55.15","Above Average"
"4","48057","54","2020","14296","0.91","-0.17","44.42","Below Average"
"4","48059","54","2020","10243","0.99","0.48","70.18","Above Average"
"4","48061","54","2020","225452","0.82","-0.80","21.99","Below Average"
"4","48063","54","2020","8700","0.96","0.25","61.74","Above Average"
"4","48065","54","2020","3906","0.86","-0.49","32.23","Below Average"
"4","48067","54","2020","25901","1.13","1.49","92.98","High"
"4","48069","54","2020","4987","0.92","-0.08","47.94","Below Average"
"4","48071","54","2020","21123","0.80","-0.95","18.65","Below Average"
"4","48073","54","2020","39286","1.05","0.94","83.17","Above Average"
"4","48075","54","2020","4496","0.82","-0.82","21.62","Below Average"
"4","48077","54","2020","8055","0.99","0.47","69.87","Above Average"
"4","48079","54","2020","1920","0.90","-0.19","43.58","Below Average"
"4","48081","54","2020","2503","0.97","0.33","64.55","Above Average"
"4","48083","54","2020","6592","0.99","0.43","68.02","Above Average"
"4","48085","54","2020","458409","0.75","-1.35","11.14","Low"
"4","48087","54","2020","1911","0.88","-0.34","37.83","Below Average"
"4","48089","54","2020","14577","0.92","-0.05","49.06","Below Average"
"4","48091","54","2020","74108","0.82","-0.82","21.62","Below Average"
"4","48093","54","2020","9919","0.95","0.19","59.33","Above Average"
"4","48095","54","2020","2823","0.79","-1.02","17.20","Low"
"4","48097","54","2020","23165","0.81","-0.91","19.73","Below Average"
"4","48099","54","2020","49213","0.89","-0.25","40.98","Below Average"
"4","48101","54","2020","1059","0.95","0.16","58.21","Above Average"
"4","48103","54","2020","2475","0.79","-1.07","16.15","Low"
"4","48105","54","2020","2168","0.81","-0.90","19.92","Below Average"
"4","48107","54","2020","3528","0.83","-0.72","24.53","Below Average"
"4","48109","54","2020","1663","0.99","0.45","68.91","Above Average"
"4","48111","54","2020","4062","0.86","-0.54","30.06","Below Average"
"4","48113","54","2020","1389719","0.78","-1.08","15.99","Low"
"4","48115","54","2020","8852","0.90","-0.21","42.81","Below Average"
"4","48117","54","2020","9579","0.75","-1.32","11.44","Low"
"4","48119","54","2020","3846","0.97","0.32","64.31","Above Average"
"4","48121","54","2020","369467","0.70","-1.72","7.18","Low"
"4","48123","54","2020","14525","0.93","0.04","53.02","Above Average"
"4","48125","54","2020","1506","0.81","-0.91","19.61","Below Average"
"4","48127","54","2020","6066","0.86","-0.55","29.82","Below Average"
"4","48129","54","2020","2500","0.91","-0.11","46.71","Below Average"
"4","48131","54","2020","7242","0.85","-0.55","29.57","Below Average"
"4","48133","54","2020","13004","0.92","-0.05","49.06","Below Average"
"4","48135","54","2020","83070","0.82","-0.82","21.62","Below Average"
"4","48137","54","2020","1434","0.93","0.03","52.15","Above Average"
"4","48139","54","2020","104731","0.93","-0.02","50.42","Below Average"
"4","48141","54","2020","440950","0.77","-1.15","14.29","Low"
"4","48143","54","2020","24467","0.83","-0.76","23.14","Below Average"
"4","48145","54","2020","14403","1.06","0.98","83.85","Above Average"
"4","48147","54","2020","22825","0.87","-0.43","34.40","Below Average"
"4","48149","54","2020","18285","0.95","0.16","58.21","Above Average"
"4","48151","54","2020","2632","0.87","-0.47","32.76","Below Average"
"4","48153","54","2020","4158","0.95","0.17","58.43","Above Average"
"4","48155","54","2020","939","0.92","-0.05","48.69","Below Average"
"4","48157","54","2020","351454","0.76","-1.25","12.50","Low"
"4","48159","54","2020","8170","1.03","0.76","78.75","Above Average"
"4","48161","54","2020","15874","1.06","0.99","84.16","Above Average"
"4","48163","54","2020","9367","0.70","-1.74","7.05","Low"
"4","48165","54","2020","9637","0.81","-0.92","19.30","Below Average"
"4","48167","54","2020","205642","0.90","-0.22","42.38","Below Average"
"4","48169","54","2020","3565","0.69","-1.77","6.62","Low"
"4","48171","54","2020","17606","0.88","-0.38","36.22","Below Average"
"4","48173","54","2020","762","0.83","-0.70","25.09","Below Average"
"4","48175","54","2020","4947","0.88","-0.36","37.33","Below Average"
"4","48177","54","2020","14840","1.02","0.68","76.37","Above Average"
"4","48179","54","2020","15529","0.93","0.00","51.07","Below Average"
"4","48181","54","2020","85404","0.92","-0.07","48.13","Below Average"
"4","48183","54","2020","78332","0.87","-0.40","35.51","Below Average"
"4","48185","54","2020","20779","1.01","0.58","73.43","Above Average"
"4","48187","54","2020","89932","0.88","-0.40","35.73","Below Average"
"4","48189","54","2020","20698","0.84","-0.68","25.73","Below Average"
"4","48191","54","2020","2269","0.94","0.10","54.87","Above Average"
"4","48193","54","2020","6307","0.97","0.28","62.48","Above Average"
"4","48195","54","2020","3013","0.78","-1.09","15.84","Low"
"4","48197","54","2020","2903","0.95","0.16","57.93","Above Average"
"4","48199","54","2020","37372","0.92","-0.09","47.48","Below Average"
"4","48201","54","2020","2381352","0.77","-1.19","13.80","Low"
"4","48203","54","2020","51866","1.07","1.09","86.30","High"
"4","48205","54","2020","3683","0.81","-0.88","20.35","Below Average"
"4","48207","54","2020","4201","0.91","-0.14","45.38","Below Average"
"4","48209","54","2020","97286","0.73","-1.50","8.94","Low"
"4","48211","54","2020","2336","0.87","-0.47","32.76","Below Average"
"4","48213","54","2020","61571","1.01","0.64","75.22","Above Average"
"4","48215","54","2020","437653","0.83","-0.70","25.09","Below Average"
"4","48217","54","2020","24834","0.94","0.11","55.61","Above Average"
"4","48219","54","2020","13065","0.80","-0.99","18.00","Below Average"
"4","48221","54","2020","37313","0.90","-0.22","42.10","Below Average"
"4","48223","54","2020","23369","0.89","-0.28","40.21","Below Average"
"4","48225","54","2020","17031","0.92","-0.06","48.35","Below Average"
"4","48227","54","2020","27163","0.99","0.49","70.80","Above Average"
"4","48229","54","2020","2711","0.99","0.47","69.87","Above Average"
"4","48231","54","2020","61941","0.94","0.08","54.28","Above Average"
"4","48233","54","2020","14211","0.89","-0.27","40.52","Below Average"
"4","48235","54","2020","1007","0.84","-0.70","25.33","Below Average"
"4","48237","54","2020","5968","0.87","-0.44","34.09","Below Average"
"4","48239","54","2020","10486","0.99","0.46","69.13","Above Average"
"4","48241","54","2020","27922","1.06","0.96","83.42","Above Average"
"4","48243","54","2020","1813","0.95","0.13","56.29","Above Average"
"4","48245","54","2020","185246","0.98","0.35","65.20","Above Average"
"4","48247","54","2020","2975","0.81","-0.87","20.60","Below Average"
"4","48249","54","2020","25577","0.89","-0.27","40.52","Below Average"
"4","48251","54","2020","106406","0.94","0.08","54.28","Above Average"
"4","48253","54","2020","15756","0.97","0.31","63.93","Above Average"
"4","48255","54","2020","9122","0.77","-1.17","14.14","Low"
"4","48257","54","2020","69757","0.89","-0.26","40.83","Below Average"
"4","48259","54","2020","21477","0.78","-1.10","15.53","Low"
"4","48261","54","2020","242","0.79","-1.04","16.64","Low"
"4","48263","54","2020","564","0.93","-0.02","50.42","Below Average"
"4","48265","54","2020","38803","0.98","0.35","65.20","Above Average"
"4","48267","54","2020","3437","0.95","0.18","58.89","Above Average"
"4","48269","54","2020","176","0.83","-0.74","23.79","Below Average"
"4","48271","54","2020","2489","0.87","-0.46","33.16","Below Average"
"4","48273","54","2020","17981","0.78","-1.11","15.37","Low"
"4","48275","54","2020","2361","0.87","-0.47","32.76","Below Average"
"4","48277","54","2020","36728","0.99","0.46","69.13","Above Average"
"4","48279","54","2020","8960","0.94","0.08","54.28","Above Average"
"4","48281","54","2020","12663","0.84","-0.65","26.63","Below Average"
"4","48283","54","2020","4398","0.78","-1.10","15.53","Low"
"4","48285","54","2020","16058","1.08","1.17","88.37","High"
"4","48287","54","2020","13616","1.09","1.19","88.83","High"
"4","48289","54","2020","13992","1.08","1.11","87.10","High"
"4","48291","54","2020","56557","0.98","0.41","67.18","Above Average"
"4","48293","54","2020","18272","1.03","0.78","79.21","Above Average"
"4","48295","54","2020","1974","0.82","-0.84","21.09","Below Average"
"4","48297","54","2020","8868","0.96","0.22","60.32","Above Average"
"4","48299","54","2020","16579","1.00","0.54","72.22","Above Average"
"4","48301","54","2020","58","0.87","-0.45","33.62","Below Average"
"4","48303","54","2020","173613","0.81","-0.85","20.82","Below Average"
"4","48305","54","2020","3953","0.94","0.10","54.87","Above Average"
"4","48307","54","2020","6299","1.02","0.70","76.89","Above Average"
"4","48309","54","2020","147855","0.84","-0.64","26.91","Below Average"
"4","48311","54","2020","568","0.95","0.14","57.32","Above Average"
"4","48313","54","2020","9175","0.86","-0.52","30.68","Below Average"
"4","48315","54","2020","9692","1.17","1.82","96.85","High"
"4","48317","54","2020","3038","0.86","-0.52","30.68","Below Average"
"4","48319","54","2020","3068","0.97","0.28","62.48","Above Average"
"4","48321","54","2020","25907","0.96","0.27","62.17","Above Average"
"4","48323","54","2020","35441","0.96","0.25","61.74","Above Average"
"4","48325","54","2020","32288","0.92","-0.08","47.94","Below Average"
"4","48327","54","2020","1861","1.06","1.02","84.75","High"
"4","48329","54","2020","89709","0.85","-0.62","27.56","Below Average"
"4","48331","54","2020","18263","1.01","0.61","74.02","Above Average"
"4","48333","54","2020","3453","0.93","-0.02","50.11","Below Average"
"4","48335","54","2020","5761","0.81","-0.88","20.35","Below Average"
"4","48337","54","2020","14313","0.96","0.25","61.52","Above Average"
"4","48339","54","2020","274750","0.76","-1.23","12.71","Low"
"4","48341","54","2020","11163","0.76","-1.23","12.71","Low"
"4","48343","54","2020","10108","1.05","0.90","82.03","Above Average"
"4","48345","54","2020","930","0.99","0.46","69.13","Above Average"
"4","48347","54","2020","43575","0.91","-0.11","46.71","Below Average"
"4","48349","54","2020","30718","0.89","-0.31","39.03","Below Average"
"4","48351","54","2020","11112","1.01","0.62","74.54","Above Average"
"4","48353","54","2020","11348","1.04","0.82","80.54","Above Average"
"4","48355","54","2020","225337","0.88","-0.37","36.68","Below Average"
"4","48357","54","2020","5854","0.85","-0.55","29.57","Below Average"
"4","48359","54","2020","1081","0.77","-1.18","14.04","Low"
"4","48361","54","2020","63589","1.03","0.79","79.71","Above Average"
"4","48363","54","2020","19304","0.92","-0.05","48.69","Below Average"
"4","48365","54","2020","18234","1.04","0.82","80.54","Above Average"
"4","48367","54","2020","78095","0.86","-0.48","32.45","Below Average"
"4","48369","54","2020","6402","0.93","0.02","51.90","Above Average"
"4","48371","54","2020","11876","1.02","0.69","76.52","Above Average"
"4","48373","54","2020","41236","1.13","1.53","93.44","High"
"4","48375","54","2020","77732","0.91","-0.17","44.23","Below Average"
"4","48377","54","2020","5308","1.00","0.51","71.23","Above Average"
"4","48379","54","2020","9741","1.12","1.43","92.30","High"
"4","48381","54","2020","73963","0.79","-1.01","17.41","Low"
"4","48383","54","2020","1908","0.79","-1.05","16.46","Low"
"4","48385","54","2020","2513","0.93","0.04","52.49","Above Average"
"4","48387","54","2020","11222","1.14","1.59","94.18","High"
"4","48389","54","2020","8541","0.78","-1.12","15.13","Low"
"4","48391","54","2020","4707","0.85","-0.56","29.35","Below Average"
"4","48393","54","2020","532","0.78","-1.12","15.00","Low"
"4","48395","54","2020","12889","1.04","0.82","80.30","Above Average"
"4","48397","54","2020","49440","0.83","-0.77","22.92","Below Average"
"4","48399","54","2020","7450","0.96","0.25","61.74","Above Average"
"4","48401","54","2020","41031","1.02","0.70","76.89","Above Average"
"4","48403","54","2020","8671","1.02","0.67","75.87","Above Average"
"4","48405","54","2020","8253","1.23","2.22","98.79","Very high"
"4","48407","54","2020","19867","0.97","0.28","62.67","Above Average"
"4","48409","54","2020","44910","0.96","0.22","60.66","Above Average"
"4","48411","54","2020","3866","0.82","-0.82","21.37","Below Average"
"4","48413","54","2020","1746","0.77","-1.19","13.80","Low"
"4","48415","54","2020","10555","0.84","-0.67","26.11","Below Average"
"4","48417","54","2020","2210","0.88","-0.38","36.22","Below Average"
"4","48419","54","2020","16294","0.88","-0.36","37.33","Below Average"
"4","48421","54","2020","1673","0.79","-1.06","16.33","Low"
"4","48423","54","2020","149503","0.94","0.07","54.07","Above Average"
"4","48425","54","2020","5411","0.86","-0.55","29.82","Below Average"
"4","48427","54","2020","36328","0.90","-0.24","41.54","Below Average"
"4","48429","54","2020","6463","0.89","-0.25","40.98","Below Average"
"4","48431","54","2020","770","0.86","-0.50","31.64","Below Average"
"4","48433","54","2020","1017","0.91","-0.11","46.40","Below Average"
"4","48435","54","2020","2589","0.89","-0.30","39.62","Below Average"
"4","48437","54","2020","4518","0.80","-0.95","18.65","Below Average"
"4","48439","54","2020","1093195","0.80","-0.95","18.65","Below Average"
"4","48441","54","2020","82690","0.84","-0.64","26.91","Below Average"
"4","48443","54","2020","656","0.92","-0.07","48.13","Below Average"
"4","48445","54","2020","7955","0.87","-0.46","33.16","Below Average"
"4","48447","54","2020","1104","0.89","-0.29","39.75","Below Average"
"4","48449","54","2020","19245","0.86","-0.49","32.23","Below Average"
"4","48451","54","2020","72607","0.86","-0.54","30.06","Below Average"
"4","48453","54","2020","523120","0.63","-2.26","4.52","Very low"
"4","48455","54","2020","14405","1.26","2.49","99.51","Very high"
"4","48457","54","2020","15839","0.92","-0.05","48.69","Below Average"
"4","48459","54","2020","29484","0.99","0.44","68.70","Above Average"
"4","48461","54","2020","1964","0.79","-1.00","17.75","Low"
"4","48463","54","2020","17363","0.93","0.00","51.07","Below Average"
"4","48465","54","2020","25666","0.76","-1.29","11.91","Low"
"4","48467","54","2020","35996","0.90","-0.24","41.54","Below Average"
"4","48469","54","2020","64990","1.00","0.54","72.22","Above Average"
"4","48471","54","2020","53437","0.94","0.07","53.82","Above Average"
"4","48473","54","2020","30194","0.90","-0.21","42.81","Below Average"
"4","48475","54","2020","8843","1.12","1.44","92.48","High"
"4","48477","54","2020","25062","0.96","0.25","61.74","Above Average"
"4","48479","54","2020","134760","0.81","-0.92","19.30","Below Average"
"4","48481","54","2020","30189","1.01","0.61","74.02","Above Average"
"4","48483","54","2020","3346","0.83","-0.71","24.81","Below Average"
"4","48485","54","2020","91987","0.93","0.04","52.49","Above Average"
"4","48487","54","2020","9524","0.97","0.31","63.50","Above Average"
"4","48489","54","2020","16613","1.05","0.88","81.50","Above Average"
"4","48491","54","2020","260018","0.77","-1.21","13.24","Low"
"4","48493","54","2020","30660","0.92","-0.08","47.94","Below Average"
"4","48495","54","2020","4768","0.93","0.00","51.07","Below Average"
"4","48497","54","2020","45065","0.99","0.48","70.18","Above Average"
"4","48499","54","2020","34802","1.03","0.77","79.03","Above Average"
"4","48501","54","2020","4729","0.87","-0.43","34.40","Below Average"
"4","48503","54","2020","14349","1.05","0.90","82.15","Above Average"
"4","48505","54","2020","7107","0.78","-1.15","14.54","Low"
"4","48507","54","2020","5783","0.72","-1.56","8.48","Low"
"4","49001","54","2020","3036","0.70","-1.68","7.58","Low"
"4","49003","54","2020","25395","0.75","-1.32","11.44","Low"
"4","49005","54","2020","45137","0.58","-2.63","3.46","Very low"
"4","49007","54","2020","11041","0.73","-1.45","9.77","Low"
"4","49009","54","2020","674","0.82","-0.79","22.24","Below Average"
"4","49011","54","2020","133623","0.63","-2.21","4.70","Very low"
"4","49013","54","2020","9168","0.73","-1.49","9.22","Low"
"4","49015","54","2020","5647","0.79","-1.06","16.24","Low"
"4","49017","54","2020","2754","0.74","-1.44","10.05","Low"
"4","49019","54","2020","5201","0.72","-1.56","8.54","Low"
"4","49021","54","2020","21151","0.64","-2.13","5.01","Very low"
"4","49023","54","2020","4680","0.71","-1.67","7.67","Low"
"4","49025","54","2020","4082","0.75","-1.31","11.66","Low"
"4","49027","54","2020","6920","0.82","-0.79","22.52","Below Average"
"4","49029","54","2020","3649","0.56","-2.73","3.34","Very low"
"4","49031","54","2020","869","0.80","-0.94","18.99","Below Average"
"4","49033","54","2020","1210","0.77","-1.15","14.29","Low"
"4","49035","54","2020","459014","0.61","-2.41","4.02","Very low"
"4","49037","54","2020","8802","0.89","-0.29","39.75","Below Average"
"4","49039","54","2020","14086","0.71","-1.60","8.20","Low"
"4","49041","54","2020","10919","0.77","-1.20","13.45","Low"
"4","49043","54","2020","13747","0.50","-3.18","3.00","Very low"
"4","49045","54","2020","30013","0.76","-1.27","12.06","Low"
"4","49047","54","2020","17576","0.78","-1.12","15.13","Low"
"4","49049","54","2020","195917","0.56","-2.77","3.25","Very low"
"4","49051","54","2020","10793","0.61","-2.36","4.24","Very low"
"4","49053","54","2020","71830","0.69","-1.76","6.77","Low"
"4","49055","54","2020","1378","0.71","-1.62","8.01","Low"
"4","49057","54","2020","117557","0.71","-1.65","7.73","Low"
"4","50001","54","2020","21301","0.73","-1.45","9.77","Low"
"4","50003","54","2020","23493","0.82","-0.84","21.09","Below Average"
"4","50005","54","2020","19466","0.82","-0.83","21.22","Below Average"
"4","50007","54","2020","76008","0.61","-2.39","4.18","Very low"
"4","50009","54","2020","4349","0.86","-0.50","31.64","Below Average"
"4","50011","54","2020","29928","0.82","-0.79","22.24","Below Average"
"4","50013","54","2020","4492","0.81","-0.88","20.45","Below Average"
"4","50015","54","2020","13313","0.70","-1.73","7.11","Low"
"4","50017","54","2020","17764","0.78","-1.12","15.13","Low"
"4","50019","54","2020","17599","0.83","-0.73","24.03","Below Average"
"4","50021","54","2020","40100","0.83","-0.71","24.81","Below Average"
"4","50023","54","2020","32518","0.70","-1.71","7.39","Low"
"4","50025","54","2020","26070","0.75","-1.37","10.79","Low"
"4","50027","54","2020","35552","0.79","-1.01","17.41","Low"
"4","51001","54","2020","27125","1.05","0.91","82.37","Above Average"
"4","51003","54","2020","53589","0.68","-1.83","6.37","Low"
"4","51005","54","2020","12816","1.03","0.76","78.75","Above Average"
"4","51007","54","2020","10533","1.07","1.03","84.94","High"
"4","51009","54","2020","24350","0.97","0.34","64.77","Above Average"
"4","51011","54","2020","13489","1.15","1.62","94.74","High"
"4","51013","54","2020","101215","0.56","-2.75","3.28","Very low"
"4","51015","54","2020","56433","0.97","0.30","63.19","Above Average"
"4","51017","54","2020","3182","0.84","-0.70","25.33","Below Average"
"4","51019","54","2020","55735","0.98","0.37","65.91","Above Average"
"4","51021","54","2020","5107","0.93","0.04","52.49","Above Average"
"4","51023","54","2020","22087","0.86","-0.54","30.06","Below Average"
"4","51025","54","2020","15197","1.12","1.42","92.21","High"
"4","51027","54","2020","17663","0.94","0.11","55.61","Above Average"
"4","51029","54","2020","14792","1.08","1.12","87.26","High"
"4","51031","54","2020","39921","0.93","0.02","51.90","Above Average"
"4","51033","54","2020","22217","1.01","0.58","73.43","Above Average"
"4","51035","54","2020","24223","1.02","0.70","76.89","Above Average"
"4","51036","54","2020","6272","1.07","1.04","84.97","High"
"4","51037","54","2020","10107","1.07","1.05","85.43","High"
"4","51041","54","2020","199299","0.83","-0.76","23.14","Below Average"
"4","51043","54","2020","9547","0.88","-0.40","35.73","Below Average"
"4","51045","54","2020","3485","0.86","-0.54","30.06","Below Average"
"4","51047","54","2020","29620","0.83","-0.71","24.81","Below Average"
"4","51049","54","2020","8153","1.06","0.99","84.16","Above Average"
"4","51051","54","2020","12141","1.00","0.52","71.33","Above Average"
"4","51053","54","2020","22230","1.03","0.79","79.43","Above Average"
"4","51057","54","2020","9348","1.08","1.10","86.51","High"
"4","51059","54","2020","520925","0.63","-2.26","4.52","Very low"
"4","51061","54","2020","40678","0.82","-0.83","21.22","Below Average"
"4","51063","54","2020","10594","0.88","-0.37","37.09","Below Average"
"4","51065","54","2020","18487","0.92","-0.05","49.06","Below Average"
"4","51067","54","2020","42974","0.97","0.34","64.99","Above Average"
"4","51069","54","2020","52175","0.86","-0.54","30.06","Below Average"
"4","51071","54","2020","13240","1.00","0.52","71.61","Above Average"
"4","51073","54","2020","25720","0.90","-0.25","41.29","Below Average"
"4","51075","54","2020","14893","0.85","-0.61","28.02","Below Average"
"4","51077","54","2020","12299","0.97","0.30","63.19","Above Average"
"4","51079","54","2020","10519","0.75","-1.33","11.35","Low"
"4","51081","54","2020","9954","1.01","0.63","74.85","Above Average"
"4","51083","54","2020","31988","1.16","1.71","95.76","High"
"4","51085","54","2020","66571","0.87","-0.43","34.74","Below Average"
"4","51087","54","2020","197962","0.83","-0.73","24.03","Below Average"
"4","51089","54","2020","45033","1.08","1.14","87.69","High"
"4","51091","54","2020","1897","0.98","0.39","66.47","Above Average"
"4","51093","54","2020","27044","0.98","0.39","66.47","Above Average"
"4","51095","54","2020","45780","0.84","-0.69","25.58","Below Average"
"4","51097","54","2020","6500","1.17","1.78","96.44","High"
"4","51099","54","2020","15423","0.86","-0.49","32.23","Below Average"
"4","51101","54","2020","10616","0.88","-0.40","35.73","Below Average"
"4","51103","54","2020","9952","1.07","1.05","85.12","High"
"4","51105","54","2020","20418","1.04","0.82","80.30","Above Average"
"4","51107","54","2020","151266","0.63","-2.23","4.61","Very low"
"4","51109","54","2020","24099","0.91","-0.17","44.42","Below Average"
"4","51111","54","2020","10473","1.04","0.82","80.30","Above Average"
"4","51113","54","2020","10169","0.99","0.48","70.18","Above Average"
"4","51115","54","2020","6804","0.93","0.04","53.02","Above Average"
"4","51117","54","2020","29205","1.15","1.68","95.39","High"
"4","51119","54","2020","8822","0.97","0.31","63.93","Above Average"
"4","51121","54","2020","49834","0.65","-2.10","5.10","Very low"
"4","51125","54","2020","10218","0.85","-0.58","28.73","Below Average"
"4","51127","54","2020","13237","0.87","-0.47","32.76","Below Average"
"4","51131","54","2020","10521","1.09","1.18","88.74","High"
"4","51133","54","2020","10612","1.04","0.80","79.93","Above Average"
